120762.jpg	mastschwein-dpa.jpg	Hunderte Schweine ersticken in Mastbetrieb	Hundreds of pigs suffocate in mast operation	 
120764.jpg	faehre-niederrhein-dpa.jpg	Familienauto sinkt in der Maas – Mutter gestorben	Family car sinks in the Maas - mother died	 
120766.jpg	flughafen-koeln-bonn.jpg	Sicherheitspersonal will abermals streiken	Security personnel wants to strike again	 
120767.jpg	draisaitl-haie.jpg	Zukunft von Peter Draisaitl ist offen	Future by Peter Draisaitl is open	Peter Draisaitl
120769.jpg	strom--2425780802-.jpg	Stromversorger ziehen Preise kräftig an	Electric suppliers attract prices vigorously	 
120772.jpg	geis-training-fc.jpg	Warum Johannes Geis unbedingt zum 1. FC Köln wollte	Why Johannes Geis absolutely wanted to 1. FC Cologne	Johannes Geis
120773.jpg	czichos-palma.jpg	Die Hinrundenbilanz von Rafael Czichos	The first round of Rafael Czichos	Rafael Czichos
120774.jpg	71-142683332--null--14-01-2019-16-57-21-046-.jpg	Schüler in NRW tauschen Hefte gegen iPads	Swap student in NRW books against iPads	 
120775.jpg	annegret-kramp-karrenbauer.jpg	Das hat Kramp-Karrenbauer für 2019 vor	That has Kramp-Karrenbauer for 2019	 
120776.jpg	magnitz-mit-pflaster.jpg	Ermittler bekamen 140 Hinweise aus der Bevölkerung	Investigators received 140 references from the population	 
120779.jpg	71-142670602--null--14-01-2019-17-21-29-975-.jpg	Haus der Familie in Wipperfürth feiert 50. Geburtstag	House of the family in Wipperfurth celebrates his 50th birthday	 
120780.jpg	rb-25.jpg	Männer aus Oberberg randalieren in Regionalbahn 25	Men from Oberberg Randalieren in Regional Railway 25	 
120781.jpg	gassigaengerinnen-tierheim-troisdorf1.jpg	Ehrenamtliche Helferinnen führen die Hunde aus	Volunteer helpers lead the dogs	 
120783.jpg	brand-tiefgarage-wiesdorf.jpg	Polizei bestätigt den Verdacht der Brandstiftung	Police confirm the suspicion of arson	 
120784.jpg	prozess-getoeteter-saeugling-kerpen-21118.jpg	Acht Jahre Haft für Mutter des toten Ilias gefordert	Eight years imprisonment for mother of the dead Ilia	Ilia
120786.jpg	jva-euskirchen.jpg	USB-Stick mit vertraulichen Daten bleibt verschwunden	USB stick with confidential data has disappeared	 
120787.jpg	71-133961647--null--14-06-2018-16-39-58-402-.jpg	Das Ärztehaus wird ab nächster Woche gebaut	The medical house is built next week	 
120788.jpg	bayarena-pflanzenlicht-januar-2019.jpg	Schwarz-gelbe Schwaden über dem Fußballtempel	Black yellow swaths over the football temple	 
120789.jpg	moebelmesse-sofa.jpg	Das sind die Trends Kölner Möbelmesse IMM	These are the trends of Cologne Furniture Mass IMM	 
120793.jpg	71-142659433--null--14-01-2019-18-08-05-657-.jpg	A-cappella-Formation „Alte Bekannte“ zu Gast	A-Cappella formation "Old acquaintances" guest	 
120795.jpg	urn-newsml-dpa-com-20090101-190114-99-549522-large-4-3.jpg	Gegenwind für Scholz bei Grundsteuer-Reform	Junction for Scholz in basic tax reform	Scholz
120797.jpg	erbe-verprasst.jpg	Arbeitsloser verprasst 200.000 Euro Erbe in zwei Jahren	Unemployed inherent in 200,000 inheritance in two years	 
120798.jpg	das-set-der--lindenstrasse--in-bocklemuend.jpg	Fans der „Lindenstraße” demonstrieren in Köln	Fans of "Lindenstraße" demonstrate in Cologne	 
120799.jpg	urn-newsml-dpa-com-20090101-190114-99-561490-large-4-3.jpg	Nationalspieler Müller kritisiert ZDF-Programmgestaltung	National player Müller criticizes ZDF program design	Müller
120800.jpg	71-142685783--null--14-01-2019-18-40-10-515-.jpg	Ausschreibung für Steine auf Marktplatz Wipperfürth geändert	Tender for stones on Marktplatz Wipperfürth changed	Marktplatz Wipperfürth
120802.jpg	farid-bang-und-kollegah.jpg	Farid Bang	Farid Bang, Flor and Xatar come to the Ostermann Arena	Farid Bang,Flor,Ostermann Arena
120803.jpg	bohrloch.jpg	Zweifähriger Junge in 100 Meter tiefes Bohrloch gefallen	Composed young	 
120804.jpg	hallmackenreuther.jpg	Hallmackenreuther nach über einem Jahr wieder geöffnet	Hallmackenreuther open after over a year	 
120807.jpg	handball-deutschland-vs-russland.jpg	Deutschland verpasst vorzeitigen Einzug in Hauptrunde	Germany misses premature entry into the main round	 
120809.jpg	polizei-blauchlicht.jpg	Mann verbarrikadiert sich – Angeblich bewaffnet	Man barricades - supposedly armed	 
120813.jpg	urn-newsml-dpa-com-20090101-190114-99-562755-large-4-3.jpg	Polizeieinsatz in Mechernich: Mann verschanzt sich in Haus	Police use in Mechernich: Man entrenches in house	 
120815.jpg	urn-newsml-dpa-com-20090101-190114-99-562826-large-4-3.jpg	Nissan will nach Ghosn-Affäre an Allianz festhalten	Nissan wants to stick to alliance to Ghosn affair	Ghosn
120820.jpg	1484e000395f4439-2-jpg.jpg	Brand an ehemaliger Arbeitsagentur – großer Schaden	Fire on former employment agency - great damage	 
120821.jpg	jochen-ott-180711.jpg	Jochen Ott gibt den Vorsitz der Kölner SPD ab	Jochen Ott issues the chairman of the Cologne SPD	Jochen Ott
120830.jpg	71-142693901--null--14-01-2019-21-49-02-838-.jpg	Sollten ehrenamtliche Ratspolitiker mehr Geld erhalten?	Should voluntary councilors receive more money?	 
120849.jpg	hart-aber-fair-4.png	„Merkels Anteil am Brexit ist immens“	"Merkel's share of Brexit is immense"	Merkel
120836.jpg	die-junge-mutter-xi-young-mit-baby-lisa-marie---v-l--guenter-weber--projekt-koordinatorin-roswitha-rheinbay--beatrix-hundenborn-und-dagmar-jankowiak---.jpg	Wichtige Hilfe in schwieriger Situation	Important help in a difficult situation	 
120837.jpg	mia-schmidt--11--bekam-den--talent-award--und-fuehrte-bei-der-ehrung-der-tsv-young-stars-ihr-koennen-am-rhoenrad-vor-.jpg	Eine Ehrung in filmreifer Kulisse	A Honoring in Film Ripfer Backdrop	 
120841.jpg	hochwasser-sieg.jpg	Hochwasser an Sieg und Agger	Flood to victory and agricers	 
120842.jpg	zahnbuesten-stehen-in-einem-zahnputzbecher.jpg	Warum Sie Ihre Zahnbürste nicht im Becher aufbewahren sollten	Why you should not keep your toothbrush in the mug	 
120843.jpg	andreas-willeke-zanders-1401119.jpg	Andreas Willeke will Zanders wieder profitabel machen	Andreas Willke wants to make Zanders profitable again	Andreas Willke
120844.jpg	maria-hilf-krankenhaus-bergheim-1400119.jpg	Stadt und Politiker wollen Geburtshilfe retten	City and politicians want to save obstetrics	 
120845.jpg	kreishausanbau-euskirchen.jpg	Kreishausanbau in Euskirchen soll zwei Millionen teurer werden	Kreishaus cultivation in Euskirchen is to become two million more expensive	 
120847.jpg	kollegah-und-farid-b-58629086.jpg	Pro und Contra zum Auftritt von Farid Bang	Pro and Contra for the appearance of Farid Bang, Flor and Xatar	Flor,Xatar
120848.jpg	fler.jpg	Die Freiheit der Beleidigten	The freedom of the offended	 
120850.jpg	urn-newsml-dpa-com-20090101-190114-99-560132-large-4-3.jpg	Afrikas Süden zwischen Löwenjagd und Massentourismus	Africa's south between lion hunting and mass tourism	 
120851.jpg	71-142674339--null--14-01-2019-18-01-06-214-.jpg	Essen und Köln buhlen um den künftigen Sitz von Kaufhof/Karstadt	Essen and Cologne build around the future seat of Kaufhof / Karstadt	 
120852.jpg	gisele-schreit.jpg	„Gisele	"Gisele, please!Stop it!"	 
120856.jpg	71-142682053--null--14-01-2019-16-48-02-913-.jpg	Wie Lindenstraßen-Fans ihre Lieblingsserie retten wollen	How Lindenstraße Fans want to save their favorite series	 
120857.jpg	71-142642044--null--14-01-2019-17-23-54-706-.jpg	Hänneschen landet Hit mit Puppensitzung im Pferdestall	Hännes lands hit with doll session in the stable	 
120858.jpg	urn-newsml-dpa-com-20090101-190115-99-565843-large-4-3.jpg	Karlsruhe überprüft Hartz-IV-Sanktionen	Karlsruhe checks Hartz IV sanctions	Hartz
120859.jpg	71-142674583--null--14-01-2019-17-26-26-590-.jpg	Bereits zum zehnten Mal kracht ein Auto in dieses Haus in Wiehl	Already for the tenth time a car crashes into this house in Wihl	 
120860.jpg	fahrverbote-symbolbild.jpg	„Fahrverbote produzieren Umgehungsverkehre“	"Driving banned produce bypass traffic"	 
120862.jpg	essen-brand.jpg	Mehrere Verletzte bei Feuer – auch Kinder unter Opfern	Several injured in fire - even children under victims	 
120864.jpg	oberlandesgericht-koeln.jpg	Sieben mutmaßliche Straftäter in Köln freigelassen	Seven alleged offenders in Cologne released	 
120865.jpg	kindergeld-symbolbild.jpg	Über 400 Millionen Euro im Jahr 2018 ins Ausland überwiesen	Over 400 million euros in 2018 transferred abroad	 
120867.jpg	jochen-ott-dpa.jpg	Kölner SPD-Chef Jochen Ott hört auf – Christiane Jäger soll folgen	Cologne SPD boss Jochen Ott listens - Christiane Hunter should follow	Jochen Ott,Christiane Hunter
120868.jpg	geis-fc-malle.jpg	Der Geis-Transfer ist eine Chance für beide Seiten	The Geis transfer is a chance for both sides	 
120870.jpg	71-142642810--null--14-01-2019-10-24-20-757-.jpg	Kosten für Schulbauten am Klingelpützpark explodieren	Exploding costs for school buildings on the bell Patzpark	 
120871.jpg	professor-schultz-venrath.jpg	Gladbachs Pionier des Mentalisierens geht in den Ruhestand	Gladbach's pioneer of mentalization is retiring	Gladbach
120873.jpg	schuhmacher-krahn-1.jpg	Schuhmacher Krahn führt Geschäft in vierter Generation	Shoemaker cray performs business in fourth generation	Shoemaker
120874.jpg	wohnen-im-kreis-euskirchen.jpg	Mieten steigen kräftig an	Rent rise strongly	 
120876.jpg	brummi-deutz-muelheimer-strasse-190115.jpg	Lkw fährt sich unter Bahnbrücke fest – Straße gesperrt	Truck drives underground bridge Fest - Road blocked, KVB affected	 
120877.jpg	napoleon-140119.jpg	Als Kaiser Napoleon in Bergheim die Zeche prellte	As Emperor Napoleon in Bergheim brave the Zeche	Napoleon,Bergheim
120879.jpg	als-taxi-chauffeur-zeigte-fas-praesident-stephan-demmer-erneut-redner-qualitaeten--und-auch-das-neue-dreigestirn-begeisterte-die-jecken-.jpg	Der Fastelovend auf jeckem Erfolgsweg	The Fastelovend on Jeckem Success	 
120880.jpg	310-menschen-leben-im-ehemaligen-volvo-gebaeude-.jpg	Flüchtlinge bleiben an der Ringstraße	Refugees stay on the ring road	 
120881.jpg	lena-meyer-landrut.jpg	Lena Meyer-Landrut hat sich von ihrem Freund getrennt	Lena Meyer-Landrut separated from her boyfriend	Lena Meyer-Landrut
120882.jpg	appell-an-alle-graffiti-sprayer.jpg	Appell an alle Graffiti-Sprayer	Appeal to all graffiti sprayers	 
120884.jpg	im-vergangenen-jahr-hatten-anwohner-mit-einer-fahrrad-demo-in-der-nibelungensiedlung-auf-den-starken-durchgangsverkehr-aufmerksam-gemacht--bild---.jpg	Freie Fahrt am Friedhof	Free ride on the cemetery, tranquility in the Veedel	 
120885.jpg	ausflug-zur-die-ski-halle-nach-neuss.jpg	Spaß im Schnee und auf dem Weihnachtsmarkt	Fun in the snow and on the Christmas market	 
120886.jpg	nicht-nur-graffiti--sondern-auch-schmutz-verunstaltet-die-haltestelle-bahnhof-muelheim-.jpg	Dunkelheit	Darkness, dirt and tree prestige	 
120887.jpg	vogelsanger-kappesrollen-im-jahr-2017.jpg	Vogelsang hat viel zu feiern	Vogelsang has a lot to celebrate	Vogelsang
120888.jpg	tor-fuer-den-fc-germania-zuendorf--das-auftaktspiel-des-hallenturniers-hat-die-spielvereinigung-porz--spieler-in-rot--trotzdem-4-2-gewonnen-.jpg	Porzer Talentschmiede ist 100 Jahre alt	Porzer Talentschmiede is 100 years old	Porzer Talentschmiede
120889.jpg	mitarbeiter-und-politiker-kaempfen-um-den-erhalt-der-notfallpraxis-in-chorweiler-.jpg	Mitarbeiter der Notfallpraxis kritisieren Schließungspläne	Emerges of emergency practice criticize closure plans	 
120891.jpg	leicht-zu-erkennen--dass-bei-torpedo-eisen-der-spass-im-vordergrund-steht-.jpg	„Jeder	"Everyone who comes to the game also plays"	 
120890.jpg	andrea-schwalbach--l---vorgaengerin-von-frank-ritgen-und-finanzpraesidentin-marion-michaelis--r---.jpg	Finanzamt Ost mit neuem Leiter	Tax Office East with new ladder	 
120894.jpg	theresa-may-150119.jpg	May auf Konfrontationskurs mit dem Parlament	May on confrontation course with Parliament	 
120898.jpg	urn-newsml-dpa-com-20090101-190115-99-566968-large-4-3.jpg	Trump gibt einen aus: Fast Food für Football-Team	Trump gives you a Fast Food for Football Team	Trump
120900.jpg	schellenberg-china.jpg	China verurteilt Kanadier zum Tode	China condemns Canadians to death	 
120903.jpg	cat-ballou--2-.jpg	Manager von Cat Ballou spricht über Proteste	Manager of Cat Ballou talks about protests	Cat Ballou
120904.jpg	urn-newsml-dpa-com-20090101-190114-99-555761-large-4-3.jpg	Bombendrohung gegen Landgericht: Polizei ermittelt weiter	Bomb threat against district court: Police continue to determine	 
120905.jpg	urn-newsml-dpa-com-20090101-190115-99-567877-large-4-3.jpg	PSA erreicht nach Opel-Übernahme Verkaufsrekord	PSA achieved according to Opel Takeover Sales Record	 
120909.jpg	briefporto-symbol.jpg	Post will Briefporto schon bald erhöhen	Post wants to increase Porto soon	 
120910.jpg	marie-rosen.jpg	13-Jährige aus Kerpen fährt der Konkurrenz davon	13-year-old from Kerpen drives the competition of it	 
120912.jpg	ziegenbabies-wildpark-reuschenberg-2.jpg	13 Zicklein sind die neue Attraktion im Wildpark Reuschenberg	13 kids are the new attraction in the wildlife park	 
120913.jpg	decke-bunne-kirmes2.jpg	Decke-Bunne-Kirmes soll 2019 wiederbelebt werden	Blanket-Bunne-Kirmes should be revived in 2019	 
120918.jpg	71-142658769--null--14-01-2019-17-53-37-787-.jpg	Waldbröl baut ein Fundament für die Zukunft	Waldbröt builds a foundation for the future	Waldbröt
120920.jpg	serena-williams-ao.jpg	Serena Williams feiert gelungenes Comeback	Serena Williams celebrates successful comeback	Serena Williams
120925.jpg	awo-100-jahre.jpg	Größter Wohlfahrtsverband im Kreis wird 100 Jahre alt	Largest welfare association in the circle is 100 years old	 
120926.jpg	amtsgericht-euskirchen.jpg	Mildes Urteil gegen Sammler von Kriegsmunition	Mild verdict against collector of war munitions, guns and pistols	 
120927.jpg	71-142686218--null--15-01-2019-09-29-52-579-.jpg	„Eine Millionenstadt wie Köln ist kein Spielplatz“	"One million town like Cologne is not a playground"	 
120928.jpg	handball-wm-frankreich.jpg	Warum die Franzosen seit Jahren den Handball dominieren	Why the French dominate the handball for years	 
120930.jpg	bucht-spanien-dpa.jpg	Diese beliebten Reiseländer werden für die Deutschen günstiger	These popular touring countries will be cheaper for the Germans	 
120933.jpg	theresa-may.jpg	Worum geht es bei der Abstimmung zum Brexit-Deal?	What is the vote on the Brexit deal?	 
120934.jpg	urn-newsml-dpa-com-20090101-190115-99-569742-large-4-3.jpg	Schlagfertige Ex-Putzfrau Susanne Neumann gestorben	Smart ex-cleaning lady Susanne Neumann died	Susanne Neumann
120935.jpg	burscheid-unfall-a1-alf-9694.jpg	Mehrere Verletzte nach Unfall auf der Autobahn 1 in Burscheid	Several injured after accident on the highway 1 in Burscheid	 
120936.jpg	urn-newsml-dpa-com-20090101-190115-99-570107-large-4-3.jpg	Nicht zu alt für neue Songs: The Who kehren groß zurück	Not too old for new songs: The Who sweep big back	 
120938.jpg	urn-newsml-dpa-com-20090101-190111-99-520294-large-4-3.jpg	Liefers auch als Anwalt quotenstark	Also delivered as a lawyer quota strong	 
120941.jpg	ehrenstrasse.jpg	Ehrenstraße bis Schildergasse: Diese Geschäfte machen jetzt dicht	Honorary road to Schildergasse: These shops are now close	 
120943.jpg	afd.jpg	Verfassungsschutz erklärt AfD bundesweit zum Prüffall	Constitution protection explains AFD nationwide to the test	 
120945.jpg	elsdorfer-kino-filmfreunde-150119.jpg	Filmfreunde wollen Elsdorfer Union-Kino auf Vordermann bringen	Film friends want to bring Elsdorfer Union cinema to the front man	 
120957.jpg	foto-flugzeug.jpg	Notlandung auf dem Hudson vor zehn Jahren	Emergency landing at the Hudson ten years ago	 
120948.jpg	bundeswehr-symbolbild--1-.jpg	Berater wegen Spionage für Iran festgenommen	Advisor arrested for espionage for Iran	 
120949.jpg	wehrle-alex.jpg	1. FC Köln investiert in SK Gaming	1. FC Cologne invested in SK Gaming	 
121727.jpg	uhr3.jpg	Die neue Dom-Power Armbanduhr	The new Dom-Power Wrist Watch	Dom-Power Wrist,Watch
120952.jpg	friedhelm-funkel-fortuna.jpg	Friedhelm Funkel lässt Düsseldorf zappeln	Friedhelm Funkel lets Dusseldorf fidget	Friedhelm Funkel
120954.jpg	robinie-bensberg-1501119.jpg	Robinie an der Schloßstraße war nicht mehr zu retten	Robinie on the Schloßstraße was no longer saving	 
120959.jpg	urn-newsml-dpa-com-20090101-190115-99-571339-large-4-3.jpg	Lena Meyer-Landrut und Freund trennen sich	Lena Meyer Landrut and friend are separate	Lena Meyer,Landrut
120960.jpg	handschellen.jpg	Berliner Clanchef Arafat Abou-Chaker festgenommen	Berlin Clanchef Arafat Abou-Chaker arrested	Berlin Clanchef,Arafat Abou-Chaker
120961.jpg	susanne-neumann.jpg	Die Putzfrau	The cleaning lady who bot Gabriel Paroli is dead	Gabriel Paroli
120962.jpg	drei-warmies.jpg	Jetzt wird gekuschelt	Now it is kinky	 
120964.jpg	polizeikontrolle-rheinberg-dpa.jpg	Polizei Rhein-Berg überprüft bei Großkontrolle 250 Personen	Police Rhein-Berg checked at large control 250 people	 
120965.jpg	urn-newsml-dpa-com-20090101-190115-99-571773-large-4-3.jpg	Wieviele Jubiläen passen in ein Jahr?	How many anniversaries fit in a year?	 
120967.jpg	71-142338491--null--07-01-2019-16-54-02-117-.jpg	Wie Porzer Kapitäne die Umwelt schützen wollen	How Porzer Captains want to protect the environment	 
120968.jpg	gerichtshammer-symbolbild-020818.jpg	Vier Wochen alte Tochter missbraucht und geötet	Four weeks old daughter abused and killed	 
120970.jpg	urn-newsml-dpa-com-20090101-190115-99-572156-large-4-3.jpg	Alice Merton schwört bei Lampenfieber auf Minze	Alice Merton swears with lamp fever on mint	Alice Merton
120971.jpg	braeutigam-steckt-braut-ring-an-den-finger.jpg	Wann Paare anfangen sollten	When couples should start planning their wedding	 
120972.jpg	polizei-streifenwagen.jpg	79-Jähriger schlägt fünf Räuber in die Flucht	79-year-old beats five robbers in the run	 
120974.jpg	polizeiauto-frontal--1---1-.jpg	Tatverdächtiger Stiefvater flüchtet aus Polizeiwache	Suspected stepfather flees from police station	 
120975.jpg	heil-in-karlsruhe.jpg	Arbeitsminister Heil verteidigt Hartz-IV-Sanktionen	Ministry of Labor Defends Hartz IV sanctions	 
120977.jpg	dpa-facebook-handy.jpg	Mordverdächtige überträgt eigene Festnahme bei Facebook	Murder suspects transmits its own arrest on Facebook	 
120979.jpg	ford-vw.jpg	Ford und VW verkünden Zusammenarbeit	Ford and VW proclaim cooperation	 
120980.jpg	urn-newsml-dpa-com-20090101-190115-99-571620-large-4-3.jpg	Ford zeigt den neuen Explorer	Ford shows the new Explorer	 
120981.jpg	inkognitomodus.jpg	So hinterlässt man auf dem Computer keine Spuren beim Surfen	So you leave on the computer no traces when surfing	 
120985.jpg	tengelmann-unternehmenszentrale.jpg	Konzern entlässt die meisten Mitarbeiter der Zentrale	Group releases most employees of the headquarters	 
120986.jpg	71-119427498--null--13-07-2017-18-44-38-649-.jpg	Köln soll mit „Obi-Campus“ zum Entwicklungszentrum werden	Cologne should become a development center with "OBI campus"	 
120987.jpg	kainz-florian.jpg	Auch Florian Kainz unmittelbar vor Wechsel zum 1. FC Köln	Also Florian Kainz immediately before changing to the 1st FC Cologne	Florian Kainz
120988.jpg	71-142690789--null--15-01-2019-10-37-04-226-.jpg	Umrüstung der KVB-Dieselbusse kostet 4	Conversion of the KVB diesel buses costs 4.6 million euros	 
120992.jpg	koelner-dreigestirn.jpg	Kölner Dreigestirn reist zum Papst nach Rom	Cologne three yells travels to the Pope to Rome	 
120993.jpg	easyjet.jpg	Multiresistente Keime in deutschen Fliegern entdeckt	Multiresistent germs in German aviation discovered	 
120994.jpg	polizeieinsatz-symbolbild1.jpg	Einbrecher durchsuchen Kita in Burscheid nach Wertsachen	Burglar Browse Kita in Burscheid after valuables	Burglar Browse,Kita
120995.jpg	sankt-augustin-brand-ksk1.jpg	Feuer im Rechenzentrum der Kreissparkasse ausgebrochen	Fire broke out in the data center of Kreissparkasse	 
121002.jpg	alexander-gauland-und-bjoern-hoecke.jpg	Die Beobachtung der Partei ist richtig – aber nicht die Lösung	The observation of the party is right - but not the solution	 
121003.jpg	foto-brunnen.jpg	Vergebliche Suche mit Roboterkamera	Ingoing search with robotic camera	 
121005.jpg	dpa-feuerwehr-zwei-feuerwehrmaenner-im-einsatz.jpg	Überdruck sprengte Abluftrohr in Hand ab	Overpressure blasted exhaust pipe in hand	 
121006.jpg	71-142681006--null--14-01-2019-17-19-32-382-.jpg	Anka Zink verteilt Lektionen in Sachen Protzigkeit	Anka Zinc distributes lessons in matters	Anka Zinc
121007.jpg	urn-newsml-dpa-com-20090101-190115-99-575828-large-4-3.jpg	VW und Ford verkünden Allianz	VW and Ford proclaim alliance	 
121010.jpg	anwohnerparken-muelheim.jpg	Parkausweise können Kölner ab sofort online beantragen	Parking cards can now apply online from Kölner	Kölner
121013.jpg	funkel-friedhelm.jpg	Funkel verlängert bei der Fortuna bis 2020	Funkel extends at the Fortuna until 2020	Funkel
121015.jpg	donald-trump-burger-king.jpg	Trump bewirtet Gäste mit Burger-King-Essen	Trump hosts guests with burger-king food	Trump
121018.jpg	71-142725861--null--15-01-2019-16-59-46-600-.jpg	Verträge für neues Schwimmbad in Waldbröl unterzeichnet	Treaties for new swimming pool in Waldbröl signed	 
121019.jpg	71-142711969--null--15-01-2019-17-05-06-894-.jpg	Jahrestagung der Möglichkeitsdenker in Marienheide	Annual meeting of the possibilities in Marienheide	 
121020.jpg	senioren-sind-besonders-oft-im-visier-falscher-polizisten-.jpg	Betrüger am Telefon derzeit sehr aktiv – Polizei warnt	Cheaters on the phone currently very active - police warns	 
121021.jpg	afd-symbolbild.jpg	AfD will gegen Beobachtung vorgehen	AfD wants to go against observation	 
121731.jpg	20190110max-helfen01.jpg	Sions Spendensegen	Donations	 
121024.jpg	eifelwall.jpg	Eifelwall wird für Autos bis Dezember gesperrt	Eifelwall is locked for cars by December	 
121026.jpg	dach-martinusschule.jpg	Lehrschwimmbad in Fischenich wird zunächst provisorisch repariert	Teaching swimming pool in Fischenich is initially repaired provisionally	 
121028.jpg	wasserschaden-kita.jpg	Kita Oulustraße von Schlebusch nach Quettingen	Kita Oulustry from Schlebusch to Quetting	Kita Oulustry
121029.jpg	71-142727159--null--15-01-2019-17-11-32-164-.jpg	Diensthündin Smilla spürt Drogen auf	Service bitch Smilla feels drugs	Smilla
121031.jpg	bailey-bayer.jpg	Leon Bailey ist einer der Gewinner unter Trainer Peter Bosz	Leon Bailey is one of the winners under Trainer Peter Bosc	Leon Bailey,Peter Bosc
121033.jpg	71-142725833--null--15-01-2019-17-12-43-675-.jpg	3500 Kartons voll mit Lindlarer Geschichte	3500 cartons full of lindlar history	 
121034.jpg	stromzaehler.jpg	Belkaw erhöht im April die Preise für Strom und Gas	Belkaw increases prices for electricity and gas in April	 
121036.jpg	71-142704004--null--15-01-2019-17-34-51-870-.jpg	„Das junge Konzertpodium“ zeigt rheinische Talente	"The young concert podium" shows Rheinische Talents	Rheinische Talents
121037.jpg	impfung.jpg	Masernfälle in Waldbröl – Eltern sollen Impfschutz prüfen	Measure cases in Waldbröl - Parents should check vacuum protection	 
121038.jpg	urn-newsml-dpa-com-20090101-190115-99-566005-large-4-3.jpg	Schon elf Lawinentote in Österreich	Already eleven Lawinotote in Austria	 
121041.jpg	horn-mallorca.jpg	Wie Timo Horn seine Chancen in der Nationalelf sieht	How Timo Horn sees his chances in the national team	Timo Horn
121042.jpg	landgericht-bonn-eingang.jpg	65-Jähriger verklagt Kontrahenten auf Schmerzensgeld	65-year-old sued counterparts on compensation	 
121049.jpg	modeste-mallorca.jpg	1. FC Köln hofft auf schnelle Einigung in der Causa Modeste	1. FC Cologne hopes for quick agreement in the Causa Modeste	Causa Modeste
121050.jpg	kvb-linie-18.jpg	Frau unter KVB-Bahn eingeklemmt	Woman clamped under KVB-Bahn	 
121052.jpg	noah-becker-dpa-pic.jpg	AfD-Politiker muss Noah Becker Schadensersatz zahlen	AFD politician must pay Noah Becker's damages	Noah Becker
121053.jpg	kaltenbachvu.jpg	Bei Unfall in Engelskirchen verletzen sich zwei Personen	In case of accident in Engelskirchen, two people hurt	 
121054.jpg	roesrather-strasse-in-koeln.jpg	Radfahrer von KVB-Bus überrollt	Cyclists rolled over by KVB bus	 
121056.jpg	urn-newsml-dpa-com-20090101-190113-99-540276-large-4-3.jpg	Jochen Malmsheimer erhält Deutschen Kabarettpreis 2018	Jochen Malmsheimer receives German cabaret price 2018	Jochen Malmsheimer
121058.jpg	muell-vor-bergen.jpg	„Norwegische Küste wird zum Auffangnetz für Müll“	"Norwegian coast becomes a collection network for garbage"	 
121060.jpg	juergen-roters-mit-henriette-reker.jpg	Gemälde von Alt-OB Roters im Historischen Rathaus enthüllt	Painting of Alt-Whether Roters revealed in the historic town hall	 
121061.jpg	fabian-boehm-im-duell-mit-luka-karabatic.jpg	Deutschland kassiert Ausgleich gegen Frankreich in letzter Sekunde	Germany collects compensation against France in the last second	 
121062.jpg	urn-newsml-dpa-com-20090101-190115-99-579038-large-4-3.jpg	Coup verpasst: Deutsche Handballer Remis gegen Frankreich	Coup missed: German Handballer Remis against France	 
121063.jpg	brexit-deal-vom-parlament-abgelehnt.jpg	Die Sorge vor einem chaotischen Brexit wächst	The worry is growing in front of a chaotic Brexit	 
121064.jpg	148db6005ab83745-jpg.jpg	In NRW fehlen 10.000 Pflegefachkräfte	10,000 nursery forces are missing in NRW	 
121067.jpg	leverkusen-lkw-sporrenberger-muehle-alf-9851.jpg	Gefahrgut-Lkw fährt sich auf dem Land in Lützenkirchen fest	Dangerous goods truck travels in the countryside in Lützenkirchen	 
121068.jpg	andrea-kirchhoff--thorsten-lehmann-und-reiner-geissdoerfer-von-der-bitech-ag--christiane-meinekat-und-alexandra-engel-von-der-frauenberatungsstelle---.jpg	Ein Stück vom Büro gemietet	A piece rented by the office	 
121072.jpg	junge-leser-werden-in-der-stadtbuecherei-nicht-erst-im-grundschulalter-betreut--sondern-schon-ab-zwoelf-monaten-.jpg	Mit Bilderbüchern auf dem Weg zur Literatur	With picture books on the way to literature	 
121071.jpg	der-kita-neubau-an-der-steinbuecheler-heinrich-luebke-strasse-soll-im-april-fertiggestellt-sein-.jpg	Mehr als 1000 Kita-Plätze fehlen	More than 1000 kita places are missing	 
121073.jpg	matera-ist-die-erste-stadt-sueditaliens--die-den-europaeischen-ehrentitel-tragen-darf-.jpg	Eine Stadt der Gegensätze	A city of opposites	 
121074.jpg	urn-newsml-dpa-com-20090101-190115-99-578642-large-4-3.jpg	Weltwirtschaftsforum stellt seinen Risikobericht vor	World Economic Forum introduces its risk report	 
121754.jpg	urn-newsml-dpa-com-20090101-190115-99-578664-large-4-3.jpg	Islam-Organisation Ditib stellt Pläne für den Neustart vor	Islam organization DIIB introduces plans for the restart	 
121077.jpg	fanta-vier-koeln-roll-1.jpg	Alt-Rapper liefern tolle Show ab und werden politisch	Old rapper deliver great show and become political	 
121078.jpg	trevi-brunnen.jpg	Das passiert mit den Münzen aus dem Trevi-Brunnen in Rom	This happens with the coins from the Trevi Fountain in Rome	 
121079.jpg	streitgespraech.jpg	Kein Platz für Park-and-Ride – und fürs Rebhuhn	No place for park-and-ride - and for partridge	 
121080.jpg	spendenaktion-friesheim.jpg	Friesheimer spenden für Seniorin	Friesheimer donate for senior	 
121081.jpg	amtsgericht-bensberg.jpg	Richterin bricht Prozess wegen Körperverletzung ab	Judge breaks process because of personal injury	 
