particleID	iid1	iid2	iid3	iid4	iid5	iid6	iid7	iid8	iid9	iid10	iid11	iid12	iid13	iid14	iid15	iid16	iid17	iid18	iid19	iid20	iid21	iid22	iid23	iid24	iid25	iid26	iid27	iid28	iid29	iid30	iid31	iid32	iid33	iid34	iid35	iid36	iid37	iid38	iid39	iid40	iid41	iid42	iid43	iid44	iid45	iid46	iid47	iid48	iid49	iid50	iid51	iid52	iid53	iid54	iid55	iid56	iid57	iid58	iid59	iid60	iid61	iid62	iid63	iid64	iid65	iid66	iid67	iid68	iid69	iid70	iid71	iid72	iid73	iid74	iid75	iid76	iid77	iid78	iid79	iid80	iid81	iid82	iid83	iid84	iid85	iid86	iid87	iid88	iid89	iid90	iid91	iid92	iid93	iid94	iid95	iid96	iid97	iid98	iid99	iid100
1669915257	135404	136113	135571	134133	136262	134288	134587	136546	134206	134380	134568	134351	136242	135036	135450	136078	135231	134510	135693	135881	134367	135556	135432	136918	135028	134256	136664	136671	134214	134756	135070	135414	135415	135527	135908	135973	136270	135918	136679	136002	136751	135244	136096	135489	134799	136183	134605	134384	134929	135343	135688	135661	134617	136802	135750	136489	135742	136061	136293	135876	135329	135583	135681	136288	134409	134997	135109	135698	136356	135851	136005	136595	136191	135363	136208	135819	134930	135141	136527	134583	134698	136574	136898	135731	136549	135648	135756	136529	135759	135413	135635	135909	135810	134703	134262	134222	134695	134990	135985	136410
1670075246	136264	135219	136473	135766	134155	134205	135571	135244	135483	134206	134414	135969	135987	134558	134677	135718	136491	135270	135036	136216	137056	136037	136448	136113	134399	136628	136214	136671	136645	135881	134404	134222	134695	134990	135985	136410	136679	136149	134395	136126	136002	136751	136003	136552	136388	135031	135650	136450	136501	136242	136275	135628	135869	136387	136995	135144	135752	134583	135965	135743	136327	136288	134700	135682	134949	136580	134766	136687	134617	136802	134214	134756	135070	135414	135415	135527	135908	135973	136270	134522	134775	136736	136865	135830	136472	136820	134760	134416	135714	135429	134342	136574	136898	135026	136120	134350	135003	134830	134638	135248
1670185293	135254	135368	136181	136883	136752	136242	134568	135759	135481	135933	135913	135750	136489	136356	136335	135489	136293	135003	135556	134322	136116	135819	136394	136680	135638	135641	134624	134252	136439	135091	136593	135846	134930	134415	134532	135315	135770	136169	136530	136803	134288	134587	136320	136844	134866	134431	136346	136227	135018	136313	136624	136931	134395	135141	134341	134627	135606	136099	136627	135986	136219	136568	135748	136696	134319	135303	135564	136515	136551	135566	134126	134759	135714	135709	135571	134634	136674	135715	134176	135228	134384	134929	135343	136068	134841	135505	136267	135775	136886	136362	135405	135087	135727	134967	135008	135019	135269	136829	136529	134312
1670825291	136306	134381	134488	134601	134909	134908	135148	135305	135362	135720	135755	137083	136871	136710	134863	135116	136246	134617	136802	136137	136390	134580	135011	135387	136350	136866	135231	134632	135807	136533	134855	134848	136716	134321	134244	134605	134351	136000	136131	134812	135553	136625	134382	135876	136395	134180	135872	136203	136436	135043	135768	135947	134358	136579	134179	135393	136509	136627	135658	136308	136226	136458	136326	134944	134237	136418	134952	136645	135745	136190	134291	136412	136890	136022	135238	136277	136007	136587	134223	136558	135318	135671	135674	135716	136428	136867	135881	134439	136393	136923	134147	136771	136079	136184	136409	135560	136200	134791	136671	136883
1671325255	134766	134915	135654	135961	136907	136217	135832	134217	134320	134488	134849	135003	135258	135272	135411	135543	135618	135649	135761	135843	135867	135921	135986	136046	136384	136362	136442	136480	136579	136624	136883	136633	136821	136889	136892	134510	135693	135489	135759	136546	135028	136527	135689	135413	136319	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	135686	135861	134384	134929	135343	134573	135977	135819	136193	134380	136227	135473	134288	134587	134707	134905	135230	136375	136561	136243	135965	135743	136116	135428	135855	134974	136170	136171	135705	136262	135429	134262	135688	136645	135216	135556	136937	135853	136141	135231	135566	135868	135876	136005
1673105239	134247	134318	134568	134597	135261	135430	135918	135943	135986	136136	136424	136223	136513	136342	136402	136418	136514	136574	136667	136668	136768	135231	136173	136466	136611	136587	136711	136096	136883	135390	135844	135808	134276	136183	134262	135583	135681	134540	136642	135409	135315	135770	136169	136530	136803	136191	135329	135750	136489	135439	134180	135872	136054	135216	136840	134893	135256	135411	135760	136205	137088	136819	136448	136549	135321	135475	136316	136639	135863	136431	135766	135129	134505	136480	134183	135729	134927	135705	136401	136656	136791	136152	136379	135853	136473	136122	136579	135851	136005	136595	136083	134336	135648	135756	135566	135787	134392	135574	135905	136634
1673185295	134766	135832	135686	134217	134798	134915	135003	135504	135618	135654	135867	135961	136355	136362	136579	136821	136907	136892	135921	136937	134634	136012	136624	136931	136439	135759	135583	135681	134532	135566	134616	134709	136889	134627	135606	136099	136852	134933	134976	135672	134987	135817	135819	136840	136288	136104	135315	135770	136169	136530	136803	136940	134319	135303	135564	136515	136551	135638	136356	134276	134328	134993	136068	136183	135937	135489	136219	135778	136680	134832	135063	135166	135179	135193	135402	135412	135521	135737	136133	136238	136744	136817	136928	135534	135274	136695	134720	136346	134907	136060	136883	136036	135986	136529	136063	136313	134920	135814	135748	135129
1673785239	134151	135173	136669	134180	135872	136191	134416	136183	135918	135863	136840	136628	135244	136779	136611	135583	135681	135717	134336	136249	135777	135648	135756	136096	134523	134206	136642	134617	136802	134276	136577	134930	135141	136819	136108	134830	135571	134191	136347	136448	136456	134311	134973	135484	136613	134150	135565	135378	134950	135990	136500	135881	134199	134601	134641	134687	134795	134915	135220	135442	135493	135540	135762	135790	135925	136328	136329	136589	136718	136749	135731	135739	136692	136206	135334	134319	135303	135564	136515	136551	134409	136311	134328	134993	136679	135858	135556	134783	135808	135766	136104	136225	135057	134124	134404	136152	134592	135154	135416	135657
1674005244	134939	135303	135752	135787	135864	135329	135709	135439	136173	136466	135808	136587	135885	136293	136641	136680	134745	135279	134384	134929	135343	135666	136666	136711	134431	136423	135102	135661	136154	135515	135914	136036	136529	134790	135862	135280	135376	135927	136549	135293	136465	135028	134392	135574	135905	136634	136262	136527	134967	134995	134540	135876	136152	136147	134709	135789	136171	135315	135770	136169	136530	136803	136852	136114	135504	136129	135475	134698	134987	135817	135813	135870	135895	136057	136064	136100	136192	136355	136633	136888	137182	134125	134303	134701	134721	135050	135646	135936	135945	136496	136356	136664	134415	135748	134145	136190	134262	135091	136593	135727
1674335241	134557	134780	134997	135794	135805	136053	136445	136511	136527	136576	136936	136730	136448	136152	135863	134180	135872	136191	135876	134409	136206	135231	134505	134830	136171	135808	134276	134206	135244	136679	136078	136480	136096	134502	136288	136285	136208	136546	135329	135571	136736	135739	136692	135661	136642	135390	135844	136214	136819	134150	135565	136379	134214	134756	135070	135414	135415	135527	135908	135973	136270	136491	135628	135990	136401	136656	136791	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	135539	135688	134927	134262	134380	135648	135756	136411	136063	134453	134792	135258	135667	135832	135254	136183	136371	134438	134524	135467	135712	136295
1675175241	135908	134439	136752	136671	134205	134583	135003	136448	135766	135483	136242	135846	134522	135571	136096	136628	134558	134677	135718	135750	136489	136679	135881	135036	135481	134395	134206	134409	137056	136687	136002	136751	136054	135791	135938	134624	135714	135429	135628	135270	136061	134176	136327	135091	136593	134607	136208	136865	136293	136216	135876	135830	136472	136820	135987	134617	136802	136191	136214	136580	136669	134555	136455	134414	135969	134150	135565	135556	136288	136371	134416	135635	135909	136171	136674	136645	135244	136666	136275	135363	135758	136230	136715	135682	135248	136003	136552	136126	136937	136243	136356	135918	136456	136918	142952	134454	134977	136081	135688	134799
1675715241	134727	134728	135556	136114	136523	135714	136918	135709	136131	134415	135231	135750	136489	134312	134359	134426	134468	134563	134673	134715	134769	134772	134821	134972	135042	135101	135136	135139	135168	135245	135297	135306	135374	135406	135453	135626	135924	135952	136016	136106	136168	136189	136404	136512	136592	136598	136766	136794	136821	136987	135352	134149	134162	134733	134788	135055	135369	136115	136218	137082	135748	135775	136886	135015	135834	134720	135489	136152	134863	135116	135635	135909	135808	135759	135618	135395	135727	136587	136333	135028	134250	135617	136853	135534	135430	136775	135176	135008	134967	136664	134338	134944	135329	136671	136045	136669	135715	134631	135828	134384
1676045249	135085	135278	136600	136757	134322	136036	136611	136568	136171	135583	135681	134328	134993	135661	135279	134206	134176	134624	135481	136937	135571	135709	136183	135808	134568	136527	136411	136669	134616	134409	135321	136577	135688	135329	135104	136641	135918	136666	135885	135566	135819	136322	134583	136822	134987	135817	135736	135028	136883	135003	136448	136711	136549	136628	135315	135770	136169	136530	136803	134557	136819	136173	136466	136671	134748	134698	136357	136293	136096	136242	136423	135714	135750	136489	134527	136191	135937	135990	136444	136109	136356	135995	134967	134392	135574	135905	136634	136249	136840	134431	134250	135617	136853	134623	136346	135489	135791	135938	136288	135483
1676345289	136306	134381	134731	134909	134908	135148	135305	135362	135720	135755	136117	136490	136376	137083	136710	136116	135759	134384	134929	135343	134540	135566	134510	135693	134319	135303	135564	136515	136551	135808	134573	136527	135127	135216	134616	136407	136288	134474	135686	135861	135874	134936	134532	136173	136466	134380	135489	135413	134166	134997	135109	135698	135028	134967	136394	135560	136219	135618	135727	134709	136840	134841	135505	136267	136439	136320	136844	135853	135461	135507	134728	135329	135819	135851	136005	136595	134801	135330	135847	135315	135770	136169	136530	136803	136624	136931	135689	136234	134987	135817	136558	135087	134262	136313	136937	136549	135709	136604	137029	134240
1676875290	136362	134766	135832	135686	134217	134915	135618	135654	135867	135921	135961	136579	136821	136907	136892	136889	135750	136489	136918	135141	134409	135018	134126	136937	134176	136096	134918	135814	135846	134616	135638	134522	136423	134357	134919	136708	136068	136109	134930	135321	136568	136313	136243	134748	136664	134322	136671	135336	136346	134348	134555	136455	136131	135254	135755	136302	136083	134323	134395	135986	136343	136581	136506	135152	135409	135315	135770	136169	136530	136803	136214	134318	135481	135566	135224	136045	135644	134645	136316	134261	136822	136600	136757	136191	134936	136687	136229	135003	134933	134826	136789	136883	134150	135565	135432	136611	135556	135430	135775	136886
1677325241	135166	135274	136695	136928	135750	136489	136096	136233	134241	136342	136560	136359	135321	134348	136354	134397	134392	135574	135905	136634	134338	136346	134183	135942	135056	136019	136586	136825	135224	134375	134321	136316	134863	135116	135918	135315	136169	136803	135254	134555	136455	134276	135885	135709	136631	135758	136045	136883	134483	135814	134176	135775	136886	135566	134438	134524	135712	136323	136559	136710	136327	134605	136728	134920	136221	134797	135231	136083	136776	136506	135248	135480	136554	136012	136302	134616	134789	135791	135938	136819	136431	136448	135213	135472	136587	134749	135986	136480	136401	136656	136791	134415	136188	136535	136669	136423	135439	134356	136583	134368
1678445246	135221	135173	135530	136011	136893	136214	134709	136387	136995	134616	136480	136876	136065	135789	136711	136883	136207	134976	135672	135566	134336	135876	134987	135817	136889	135087	134397	135951	136152	135439	136937	136288	136417	136587	135284	135713	135894	136138	134645	134748	136012	136045	136063	135279	135315	135770	136169	136530	136803	134262	135893	136376	136840	134832	135063	135166	135179	135193	135402	135412	135521	135737	136133	136238	136744	136817	136928	134522	134927	134317	135813	135870	135895	136057	136064	136100	136192	136355	136633	136888	137182	135280	135376	135927	135216	135413	136206	135129	135921	134933	136188	136473	135231	136116	134580	135011	135387	136350	136866	136212
1680335241	134601	134932	136523	136622	136912	136958	135709	136587	136173	136466	135808	134262	136549	135583	135681	135727	134431	136711	134328	134993	134252	135390	135844	135329	134392	135574	135905	136634	136183	136431	135395	135176	135475	135352	135661	136316	134568	135489	135851	136005	136595	135885	136611	134803	135439	135863	135933	134698	136940	136939	135321	135775	136886	136883	134502	135759	136876	135315	135770	136169	136530	136803	136116	136249	136223	134893	135256	135411	135760	136205	137088	136152	135480	136554	135566	134338	136822	134276	135129	136354	134380	136937	136083	134288	134587	134709	136191	134409	136473	136444	135928	136600	136757	135990	136221	136401	136656	136791	135216	135231
1681045243	134721	134768	136090	136579	135874	134573	136563	135632	136736	134753	136558	137083	136659	136135	136645	136037	134807	135793	136067	137028	136448	134597	135863	136599	134782	135419	135254	135703	135056	136019	136586	136825	135988	135106	135868	135749	135140	136167	135978	136401	136656	136791	135057	136553	135238	136528	134764	134213	134253	134562	134776	135190	135780	135997	136046	136834	134920	136622	134941	136396	136629	136082	136292	134816	134708	134296	136758	136467	134830	134156	136521	135046	135655	134458	134193	134367	134808	136647	134175	136240	135807	136533	135471	136642	136170	135263	136840	136158	135692	136210	134453	134792	135258	135667	135832	136379	134238	134276	135648	135756
1682385244	135721	136183	134128	134638	134727	134728	134823	134909	135504	136114	136521	136623	136902	134967	136171	135808	135748	136152	135876	136671	135893	136376	136587	136711	136293	135231	134223	135315	135770	136169	136530	136803	136096	135709	136131	134790	135714	134312	134359	134426	134468	134563	134673	134715	134769	134772	134821	134972	135042	135101	135136	135139	135168	135245	135297	135306	135374	135406	135453	135626	135924	135952	136016	136106	136168	136189	136404	136512	136592	136598	136766	136794	136821	136987	135885	136407	134384	134929	135343	134262	136346	135461	135507	134855	136173	136466	135566	134149	134162	134733	134788	135055	135369	136115	136218	137082	134555	136455	134322	135750
1682565249	134604	135943	135383	136751	135994	135254	136679	135743	135869	135056	136019	136586	136825	136401	136656	136791	135429	135815	134381	136298	135620	136834	135863	136031	135996	134193	136285	136506	136705	135628	136044	136776	134782	136597	136277	135703	136579	135692	136210	134617	135321	135001	136563	135106	136120	135855	134826	135876	135597	136121	135758	135814	135480	136554	134920	136712	135551	136153	135791	135938	134605	134356	136583	136061	134862	134367	135024	136264	136303	136363	136908	134438	134524	135712	136323	136559	136710	135819	135599	134156	134799	136135	134175	136240	135742	134276	136087	134825	134621	135394	134223	135731	136524	136779	135594	136566	135108	135316	135928	134292
1683555257	136089	134699	134849	135002	135714	136127	136174	136200	136522	136275	137180	135647	135766	134946	136696	136302	136367	136563	136188	135841	134238	134374	136511	134285	134226	136687	135846	134989	135057	136442	134176	134434	134435	135449	135884	136778	136858	136122	134758	134920	135183	135391	134230	136391	136783	136362	138469	135604	135937	136044	134147	134183	135729	135750	136489	136506	136096	136228	136588	136327	134947	136003	136552	134506	134146	136440	135108	135316	134339	134981	136460	136068	134127	135089	135972	136294	136557	135056	136019	136586	136825	134759	135775	136886	136359	135970	136380	134787	135916	136479	134350	134624	135819	134525	136054	135175	136269	136504	136628	136258
1683945244	134942	135754	136246	136407	136518	136936	134183	135729	135475	136631	134401	135673	134268	135439	134976	135672	135921	134397	135775	136886	134169	134368	134763	135854	136125	134276	136354	135690	136861	136939	136731	136151	137180	136360	136587	135502	136302	135951	136065	134158	134375	135934	134696	136229	135456	136711	135942	134262	136280	135361	136207	136763	134765	136316	135107	136808	136313	134801	135330	135847	135328	135352	134863	135116	136212	136728	136221	136222	135371	136871	134392	135574	135905	136634	136436	135150	135711	136627	134284	136083	134709	136258	136851	135644	135778	134142	136442	135479	135745	136769	136667	134321	135315	135770	136169	136530	136803	135824	135789	135396
1683985290	134845	136472	136819	136242	134962	134606	134390	134123	134231	134332	134597	134626	134734	134831	134973	134963	135173	135226	135357	135405	135467	135733	135930	135868	135949	136081	136090	136154	136414	136712	136921	136252	136353	136556	136789	135318	135671	135674	135716	136428	136867	136696	134555	136455	136391	136783	134777	135344	135906	135134	134285	135663	135887	136377	135228	134580	135011	135387	136350	136866	134506	134944	135820	136479	134259	134286	134711	135049	135989	136021	136660	136755	136768	136793	136890	135641	134226	134678	136936	134179	135393	135849	136066	135444	136721	134785	136671	135795	134832	135063	135166	135179	135193	135402	135412	135521	135737	136133	136238	136744
1684105244	135628	136679	136645	135571	136171	134288	134587	135976	134206	134830	134384	134929	135343	136371	136078	135450	136330	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	136141	136242	135714	136152	136700	135876	136546	134997	135109	135698	136704	134311	134973	135484	136613	136628	136208	134694	135688	134133	134909	136491	135987	134404	135869	134250	135617	136853	136379	136149	135028	134633	136659	134367	134503	134474	135686	135861	136448	134583	136096	136912	135808	136981	135489	134453	134792	135258	135667	135832	134507	135941	135855	135960	136136	136159	134726	136780	137056	135826	134635	135483	135428	136527	136500	134949	135181	135471	135810	136120	136063	136622
1684285294	136474	134278	134711	134727	134728	136114	136577	134217	136639	135363	134416	134180	135872	136183	136012	134582	136701	136063	134799	135714	136411	135583	135681	134987	135817	134557	136033	136611	136628	135539	136327	135315	135770	136169	136530	136803	135876	137029	134616	136707	135918	136421	135995	136249	135217	134702	136498	135739	136692	136666	134335	135091	136593	135533	136379	136883	134268	135362	134276	135566	136823	136007	134967	134146	135987	136840	135473	136285	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	136576	134605	135941	134765	135232	136771	136669	137056	135028	136507	136326	136740	135429	136260	136325	136679	134169	134415	134774	135981	135003
1684295294	136776	134727	134728	136114	136421	136424	136587	135876	136939	134268	135727	136664	134262	135176	135352	134149	134162	134733	134788	135055	135369	136115	136218	137082	135329	136407	135439	135231	135461	135507	134312	134359	134426	134468	134563	134673	134715	134769	134772	134821	134972	135042	135101	135136	135139	135168	135245	135297	135306	135374	135406	135453	135626	135924	135952	136016	136106	136168	136189	136404	136512	136592	136598	136766	136794	136821	136987	135689	136639	134995	134415	136176	135566	134180	135872	134987	135817	134502	136236	136527	136223	136577	134500	134580	135011	135387	136350	136866	135315	135770	136169	136530	136803	136883	136624	136931	136394	135977	134616	134790
1684325294	136173	136466	136639	136114	134967	134415	134799	135329	134645	135876	136379	136054	136147	134540	135102	136190	134217	134582	135714	134132	134125	134303	134701	134721	135050	135646	135936	135945	136496	136892	135987	135315	135770	136169	136530	136803	135941	134483	135215	136095	136033	135789	135885	135787	135439	136063	136641	134995	136731	136036	135995	136293	134863	135116	136260	136325	136883	134605	134180	135872	134145	134987	135817	135270	135748	136711	136212	136728	136188	135813	135870	135895	136057	136064	136100	136192	136355	136633	136888	137182	135862	134443	136316	134709	136113	136666	136587	135678	135217	135473	136611	135696	135893	136376	135091	136593	136417	134307	134580	135011
1684355294	136732	136778	135440	136865	135153	135876	134199	134601	134641	134687	134795	134915	135220	135442	135493	135762	135790	136328	136329	136589	136718	136749	134335	134180	135872	135948	135091	136593	134422	134217	135146	136230	136715	136409	136639	135871	136835	135999	136379	136642	136448	135982	134416	134807	135793	136067	137028	134862	135144	136206	134744	134790	136293	134848	134927	135594	134336	136079	136184	135334	136577	136480	136912	134291	134364	134766	134787	135916	135791	135938	136176	135765	134205	136599	135102	136327	134417	134200	134958	134986	135027	136077	136914	134276	136114	136147	135882	136800	134632	134339	136602	136679	134555	136455	135696	134238	136992	136134	136728	136063
1684535294	135314	136639	134765	136421	134458	136327	135229	136475	136285	136579	134268	134397	134496	134169	134146	136036	134749	134238	135380	136260	136325	134175	136240	135766	136277	135787	135791	135938	136311	136771	134382	136122	135871	136631	135673	136401	136656	136791	134582	134220	134356	136583	136563	136861	136151	136851	135955	136467	135941	136719	136513	134974	134525	136246	134967	135705	136902	136507	136701	134573	136390	134702	136498	136221	136835	134709	135862	137180	134814	136228	136588	136033	134616	135720	135690	136557	136212	136728	135853	134276	134782	136239	134938	134576	134996	136140	136499	134753	134540	135031	135650	136450	136501	134335	134330	136193	136200	136258	134438	134524
1684565294	136059	136752	136780	135217	134582	134967	135473	136033	135941	136707	134614	136576	135995	136260	136325	136704	136063	136618	136309	135987	135628	134633	136628	135876	135789	134503	134991	136639	134617	136802	135127	134458	136141	134855	136507	134459	136010	135429	134180	135872	134557	135625	136729	134974	134415	135560	136326	134179	135393	134916	134887	136390	135978	136679	136379	136924	134223	134799	135999	134697	134862	136602	136149	135383	135855	135533	135881	134217	135071	134787	135916	135947	136395	136622	134863	135116	136579	135874	135714	135748	134814	136173	136466	136001	134987	135817	134451	134540	134125	134303	134701	134721	135050	135646	135936	135945	136496	135893	136376	134631
1684755244	136359	135174	136731	134944	135374	135672	135808	136222	136427	136312	136304	136936	136940	136568	135489	134380	136242	136288	134568	136193	134150	135565	135736	134252	134262	135727	136322	135868	134502	134997	135109	135698	134503	136937	134175	136240	134707	134905	135230	136375	136561	136431	135566	134624	136191	134322	135684	135851	136005	136595	136679	134974	135941	134927	135874	135481	134633	135628	135390	135844	134288	134587	135571	134510	135693	135819	135413	135814	134409	136506	136546	136221	136401	136656	136791	135759	135928	134453	134792	135258	135667	135832	134206	134774	135981	134474	135686	135861	136285	136104	134573	134419	135688	135183	135391	135176	136141	136704	134367	136063
1684815294	136288	134709	136214	135329	134522	136876	134976	135672	136037	135413	134510	135693	136387	136995	134799	136937	134336	134262	134206	134927	136480	135583	135681	134502	136549	136116	136711	136411	135921	134801	135330	135847	134328	134993	135028	135390	135844	136183	135853	135727	136206	134175	136240	135571	134380	135279	134540	134505	136036	136401	136656	136791	134180	135872	135766	134987	135817	134150	135565	136587	135876	136546	136045	134268	134431	136527	136152	135456	134276	136171	136611	135566	134645	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	135439	136664	136173	136466	136147	136262	135231	135759	135851	136005	136595	134568	136191	135933	134384	134929
1685155294	134909	135530	136674	136712	134605	136639	135765	135999	134559	136379	134965	134963	136618	134862	134217	136740	136842	135266	135217	134845	134417	136054	136992	135598	134136	135314	135900	134697	136079	136184	135363	134700	135882	136865	134351	139017	136149	135806	134632	135441	136868	135270	134443	135635	135909	134855	135091	136593	136602	134483	135215	136095	135372	134744	135750	136489	136799	135758	135209	135987	135876	134180	135872	136063	135682	135714	135252	136212	136728	134509	135599	134812	135553	134364	135448	135161	135791	135938	136126	135321	135539	136260	136325	136859	135907	134143	134199	134601	134641	134687	134795	134915	135220	135442	135493	135540	135762	135790	135925	136328
1685975290	136503	136013	135560	134503	134489	136231	136532	136823	134615	136637	136096	135736	136506	135750	136489	135819	135855	134616	135056	136019	136586	136825	136104	135876	136587	135390	135844	136012	136277	136883	135231	134262	135556	135473	136669	134348	134180	135872	135321	136193	135088	135489	134555	136455	135254	134863	135116	136128	134271	134276	135814	134746	136632	136712	135452	135430	136063	134893	135256	135411	135760	136205	137088	136819	135566	134633	135745	134943	136346	136917	135709	135918	136444	134338	136577	136423	134502	135885	134288	134587	134787	135916	135768	134176	136775	136937	136045	135705	134322	135977	134707	134905	135230	136375	136561	136568	134510	135693	135986	136480
1687245242	134601	134976	135810	135977	134615	136637	135127	136083	136227	136243	136322	135941	134746	135489	135141	134967	134262	134315	135759	135473	134322	135556	134707	134905	135230	136375	136561	134616	135768	136527	135566	136223	136116	136193	135405	134540	135750	136489	135641	135428	135560	135745	136431	136407	135268	136008	136917	136823	134627	135606	136099	135705	136587	136645	135868	136308	135452	134415	134458	136127	135819	136883	136313	134710	135315	135770	136169	136530	136803	135087	134974	136604	134510	135693	134930	134863	135116	136242	134942	135874	135748	135775	136886	135727	135395	134338	134527	134605	134314	134620	135176	136137	134866	136436	136096	136568	135463	136131	135933	136188
1687515251	134776	136376	136416	135688	135489	136243	134615	136637	136171	134502	134583	136242	135714	134527	134746	136061	135452	135481	134535	134262	136357	135571	136227	134624	135750	136489	135819	136527	134774	135981	136711	136096	134568	135705	134507	134206	136628	136003	136552	134616	136136	136159	136356	134927	135937	135566	136587	135390	135844	134893	135256	135411	135760	136205	137088	134942	137056	135853	134510	135693	136568	134288	134587	136288	136327	135871	136473	135556	134454	134977	136081	136193	134627	135606	136099	136701	134930	135229	136475	135141	136876	136546	135727	135941	134707	134905	135230	136375	136561	135405	136221	135933	134315	134348	135363	136152	134129	134550	134431	134635
1687675244	134329	134700	135220	134916	135272	135754	135998	135876	136679	135628	135758	136751	134180	135872	135091	136593	134617	134605	136096	134862	136327	136865	136448	136379	134830	135429	136577	136645	134223	136293	134367	134522	135043	134799	134205	134555	136455	136639	135999	135363	135995	134256	135791	135938	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	136579	135918	136171	134766	135893	134416	136701	134787	135916	135471	134790	135855	134335	136206	135334	136674	134217	136423	136642	136113	134807	135793	136067	137028	136230	136715	136480	134509	136214	136800	134927	134311	134973	135484	136613	136158	136736	134848	136176	134580	135011	136288	134748	134453	134792
1687715291	134755	135779	136317	136503	136529	136540	136548	136716	136628	135714	135091	136593	135635	135909	136679	136171	134605	135750	136489	136671	136423	135429	134124	134136	135314	135900	135363	134583	135881	135628	135571	136293	134256	134144	134726	135858	134507	134697	135028	134617	136802	134703	134855	135217	134887	136669	134963	135003	134748	135876	136577	134698	136160	136061	134497	136242	135014	134312	134359	134426	134468	134563	134673	134715	134769	134772	134821	134972	135042	135101	135136	135139	135168	135245	135297	135306	135374	135406	135453	135626	135924	135952	136016	136106	136168	136189	136404	136512	136592	136598	136766	136794	136821	136987	135481	136262	135450	134623	135688	134799
1688435250	136751	134806	135863	136083	135390	136320	136390	134853	135965	135888	136306	134186	134381	134402	134763	134780	134909	134908	135148	135229	135305	135362	135405	135692	135720	135755	135758	135896	136081	136082	136139	136210	136177	136425	136491	136402	137083	136689	136710	137182	136409	135885	135091	136593	135876	136147	136671	135709	135750	136489	135329	134748	136711	134392	135574	135905	136634	136343	136581	134250	135617	136853	136883	136293	136529	136152	136611	134863	135116	136096	137029	135321	136114	135439	135090	135840	135315	135770	136169	136530	136803	134555	136455	136587	135231	136641	134790	136423	136346	136207	135740	135947	136687	135279	135635	135909	136063	136664	135748	134605
1689245257	136235	136275	136278	136292	136329	136174	136258	136302	136306	134381	134909	134908	135148	135305	135362	135720	135755	137083	136710	136958	135714	136288	135748	136628	135876	136309	135280	135376	135927	134416	139017	134557	134766	136293	136852	136113	136171	134702	136498	135504	136129	136022	136411	136327	135091	136593	136671	136230	136715	136666	134787	135916	134540	134616	136448	136439	135995	135413	135104	134206	134933	135003	135789	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	135087	136557	136012	135819	134624	135473	136937	135483	135429	136840	134967	134987	135817	134445	136212	136728	134200	134352	134383	134958	134986	135027	135075	136077	136430	136914
1689475294	134500	136294	137085	134604	135943	134580	135011	134605	135996	136236	136044	134334	135930	134405	135231	136657	134201	135758	136031	136121	136664	134509	135594	135321	135429	136096	134939	134223	136418	135651	135743	134825	134322	136751	136200	134617	135994	136285	134876	134862	135855	134381	136298	136531	134458	134812	135553	136277	135838	135628	136137	134154	135897	134180	135872	136893	134358	135999	136918	134762	136048	136252	136353	136384	136556	136712	136597	136128	135750	136489	136639	135791	135938	134789	136196	135918	135056	136019	136586	136825	135254	134294	134193	136246	134826	134402	135319	135995	135383	134338	136784	135536	135673	134556	134699	134729	134770	134923	135112	135368
1689865243	136819	136242	134962	134606	134390	134123	134231	134332	134597	134626	134694	134734	134783	134831	134963	135173	135226	135357	135405	135467	135733	135930	135868	135949	136081	136090	136252	136353	136414	136556	136712	135897	136599	135901	136714	136196	136135	134727	134311	134973	135484	136613	134909	135869	134807	135793	136067	137028	136553	136311	135509	135675	136247	136645	134764	135471	136073	136622	135965	136149	134592	135154	135416	135657	135845	135993	136089	136180	136289	136591	136699	135419	136276	135181	134635	135960	136141	136469	135838	134775	136170	134143	134573	136779	136153	136838	136513	136071	136983	136912	135826	136500	135871	136659	134816	134140	136643	135743	135140	136167
1690545291	136549	135583	134806	135863	136083	135390	136320	136390	134853	135965	134993	135888	135565	134186	134328	134284	134402	136409	134763	134780	135229	135405	135478	135692	135758	135851	135882	135896	135976	136081	136082	136139	136152	136210	136177	136425	136477	136491	136382	136441	136580	136583	136689	137182	136751	136579	136302	136719	136395	134388	135670	134321	134397	134350	134458	136558	136214	134183	135729	134142	134483	135215	136095	136528	136763	134580	135011	135387	136350	136866	135789	136387	136995	135795	134382	136246	134443	134330	135043	135766	134617	136802	136126	134291	136412	135318	135671	135674	135716	136428	136867	136065	134782	137180	134739	135685	135788	134422	136202	136834
